,gpsDate,latitude,longitude,Power_Mode,Fuel_Consum,GD_Engine_Temp,Steering_Angle_Speed,Transmission_Type,Vehicle_Speed,Engine_Speed,Brake_Control_Volume,Radar_Cruise_State,Streering_Angle_Degree,Odometer_Reading,Hood_Courtesy,Passenger_AC_Value,Driver_AC_Value,Fuel_Gauge,Rear_Fog_Light,Front_Fog_Light,Lounge_Illum_Light,Front_Dome_Light,Slide_Roof,Passenger_Window_State,RR_Window_State,Driver_Window_State,RL_Window_State,AccelFB,AccelLR,Inlet_Switch_Indicator,AC_Blower_Level,WhilteLine_Left,LKA_Steering_Support,WhilteLine_Right
13663,2017-03-07T20:15:18,37.544158,-105.0099913,0.0,1.348,89.5,0.0,1.0,58.22869442,1982.8125,0.0,1.0,-3.0,1138.0,0.0,65.5968778696,66.3126721763,209.785935884,0.0,0.0,1.38608119304,0.0724937862469,1.99444444444,1.94936708861,2.0,1.59493670886,1.88607594937,-0.0442494745558,-0.007517794408,0.12,2.52,0.0,0.0,0.0
13676,2017-03-07T20:15:31,37.5439518,-105.0138867,0.0,1.5045,88.5,1.22,1.0,58.2659767,1975.0,0.0,1.0,0.0,1126.06674001,0.0,65.5968778696,66.3126721763,209.785935884,0.0,0.0,1.38608119304,0.0724937862469,1.99444444444,1.94936708861,2.0,1.59493670886,1.88607594937,0.07176,0.03581,0.12,2.52,0.0,0.0,0.0
13689,2017-03-07T20:15:44,37.5437435,-105.0177995,0.0,3.1485,88.0,0.488,1.0,61.27341327,2573.4375,0.0,1.0,-1.5,1138.0,0.0,65.5968778696,66.3126721763,209.785935884,0.0,0.0,1.38608119304,0.0724937862469,1.99444444444,1.94936708861,2.0,1.59493670886,1.88607594937,0.53833,0.10759,0.12,2.52,0.0,0.0,0.0
13702,2017-03-07T20:15:57,37.5435135,-105.0219857,0.0,1.854,89.5,1.464,1.0,63.26180108,2144.53125,0.0,1.0,0.0,1139.0,0.0,67.0,68.0,209.785935884,0.0,0.0,1.0,0.0,1.99444444444,1.94936708861,2.0,1.59493670886,1.88607594937,-0.0442494745558,-0.007517794408,0.12,2.52,0.808110168684,0.00481273229772,0.784475364529
13715,2017-03-07T20:16:10,37.5432878,-105.0262261,0.0,3.4425,92.0,0.244,1.0,64.73445081,2717.1875,0.0,1.0,-1.5,1139.0,0.0,65.5968778696,66.3126721763,209.785935884,0.0,0.0,1.38608119304,0.0724937862469,1.99444444444,1.94936708861,2.0,1.59493670886,1.88607594937,0.646,0.39471,0.12,2.52,0.0,0.0,0.0
13728,2017-03-07T20:16:23,37.5430469,-105.0306814,0.0,2.4595,89.0,0.732,1.0,68.08985525,2310.15625,0.0,1.0,-1.5,1139.0,0.0,65.5968778696,66.3126721763,209.785935884,0.0,0.0,1.38608119304,0.0724937862469,1.99444444444,1.94936708861,2.0,1.59493670886,1.88607594937,-0.0442494745558,-0.007517794408,0.12,2.52,0.0,0.0,0.0
13741,2017-03-07T20:16:36,37.5427973,-105.0352365,0.0,2.2565,89.0,1.22,1.0,67.94693987,2303.125,0.0,1.0,0.0,1126.06674001,0.0,65.5968778696,66.3126721763,209.785935884,0.0,0.0,1.38608119304,0.0724937862469,1.99444444444,1.94936708861,2.0,1.59493670886,1.88607594937,0.25121,-0.25131,0.12,2.52,0.0,0.0,0.0
13754,2017-03-07T20:16:49,37.5425543,-105.0397027,0.0,0.889,89.5,0.732,1.0,61.79536507,1407.8125,0.0,1.0,-1.5,1140.0,0.0,65.5968778696,66.3126721763,137.0,0.0,0.0,1.38608119304,0.0724937862469,1.99444444444,1.94936708861,2.0,1.59493670886,1.88607594937,-0.17947,0.03581,0.12,2.52,0.0,0.0,0.0
13767,2017-03-07T20:17:02,37.5423329,-105.0437391,0.0,1.67,91.5,0.732,1.0,59.59571105,2028.90625,0.0,1.0,0.0,1126.06674001,0.0,67.0,68.0,209.785935884,0.0,0.0,1.38608119304,0.0724937862469,1.99444444444,1.94936708861,2.0,1.59493670886,1.88607594937,0.25121,-0.03597,0.12,2.52,0.0,0.0,0.0
13780,2017-03-07T20:17:15,37.5421159,-105.0477018,0.0,1.5395,89.5,0.976,1.0,58.4772429,1988.28125,0.0,1.0,0.0,1140.0,0.0,65.5968778696,66.3126721763,209.785935884,0.0,0.0,1.38608119304,0.0724937862469,1.99444444444,1.94936708861,2.0,1.59493670886,1.88607594937,0.10765,-0.07186,0.12,2.52,0.0,0.0,0.0
13793,2017-03-07T20:17:28,37.5419032,-105.0515929,0.0,1.7,88.0,0.732,1.0,58.22869442,1978.125,0.0,1.0,0.0,1140.0,0.0,65.5968778696,66.3126721763,209.785935884,0.0,0.0,1.38608119304,0.0724937862469,1.99444444444,1.94936708861,2.0,1.59493670886,1.88607594937,-0.0442494745558,-0.007517794408,0.12,2.52,0.0,0.0,0.0
13806,2017-03-07T20:17:41,37.5416884,-105.0554948,0.0,1.334,88.5,0.488,1.0,57.81237573,1961.71875,0.0,1.0,0.0,1140.0,0.0,65.5968778696,66.3126721763,136.0,0.0,0.0,1.38608119304,0.0724937862469,1.99444444444,1.94936708861,2.0,1.59493670886,1.88607594937,0.07176,-7e-05,0.12,2.52,0.0,0.0,0.0
13819,2017-03-07T20:17:54,37.5414735,-105.0593511,0.0,0.9695,90.5,1.22,1.0,56.4453591,1917.96875,0.0,1.0,1.5,1141.0,0.0,65.5968778696,66.3126721763,209.785935884,0.0,0.0,1.38608119304,0.0724937862469,1.99444444444,1.94936708861,2.0,1.59493670886,1.88607594937,-0.0442494745558,-0.007517794408,0.12,2.52,0.0,0.0,0.0
13832,2017-03-07T20:18:07,37.5412695,-105.0631055,0.0,0.812,92.0,1.464,1.0,56.20302434,1284.375,0.0,1.0,1.5,1141.0,0.0,65.5968778696,66.3126721763,209.785935884,0.0,0.0,1.38608119304,0.0724937862469,1.99444444444,1.94936708861,2.0,1.59493670886,1.88607594937,-0.21536,-0.32308,0.12,2.52,0.0,0.0,0.0
13845,2017-03-07T20:18:20,37.5411024,-105.0670313,0.0,1.42,92.5,2.928,1.0,62.70256701,2124.21875,0.0,1.0,6.0,1126.06674001,0.0,65.5968778696,66.3126721763,209.785935884,0.0,0.0,1.38608119304,0.0724937862469,1.99444444444,1.94936708861,2.0,1.59493670886,1.88607594937,-0.0442494745558,-0.007517794408,0.12,2.52,0.0,0.0,0.0
13858,2017-03-07T20:18:33,37.5418468,-105.0710243,0.0,1.546,89.5,0.488,1.0,59.45279567,2015.625,0.0,1.0,-3.0,1141.0,0.0,67.0,68.0,209.785935884,0.0,0.0,1.38608119304,0.0724937862469,1.99444444444,1.94936708861,2.0,1.59493670886,1.88607594937,0.10765,0.35884,0.12,2.52,1.0,0.0,1.0
13871,2017-03-07T20:18:46,37.5428255,-105.0747244,0.0,1.713,91.0,0.976,1.0,57.38984332,1951.5625,0.0,1.0,-1.5,1126.06674001,0.0,65.5968778696,66.3126721763,209.785935884,0.0,0.0,1.38608119304,0.0724937862469,1.99444444444,1.94936708861,2.0,1.59493670886,1.88607594937,-0.0442494745558,-0.007517794408,0.12,2.52,0.808110168684,0.00481273229772,0.784475364529
13884,2017-03-07T20:18:59,37.5438043,-105.0784375,0.0,1.514,90.5,0.732,1.0,58.75685994,1992.96875,0.0,1.0,0.0,1142.0,0.0,65.5968778696,66.3126721763,209.785935884,0.0,0.0,1.38608119304,0.0724937862469,1.99444444444,1.94936708861,2.0,1.59493670886,1.88607594937,0.10765,0.1076,0.12,2.52,0.808110168684,0.00481273229772,0.784475364529
13897,2017-03-07T20:19:12,37.5447721,-105.0820833,0.0,1.371,88.5,0.976,1.0,55.25854013,1873.4375,0.0,1.0,0.0,1142.0,0.0,65.5968778696,66.3126721763,209.785935884,0.0,0.0,1.38608119304,0.0724937862469,1.99444444444,1.94936708861,2.0,1.59493670886,1.88607594937,-0.0442494745558,-0.007517794408,0.12,2.52,1.0,0.0,1.0
13910,2017-03-07T20:19:25,37.5457075,-105.0855859,0.0,1.826,88.0,0.732,1.0,55.68107254,1892.96875,0.0,1.0,-1.5,1142.0,0.0,65.5968778696,66.3126721763,209.785935884,0.0,0.0,1.38608119304,0.0724937862469,1.99444444444,1.94936708861,2.0,1.59493670886,1.88607594937,-0.0442494745558,-0.007517794408,0.12,2.52,1.0,0.0,1.0
13923,2017-03-07T20:19:38,37.5466732,-105.0892188,0.0,1.815,89.0,0.976,1.0,58.50831146,2449.21875,0.0,1.0,0.0,1126.06674001,0.0,65.5968778696,66.3126721763,209.785935884,0.0,0.0,1.0,0.0,1.99444444444,1.94936708861,2.0,1.59493670886,1.88607594937,-0.0442494745558,-0.007517794408,0.12,2.52,1.0,0.0,1.0
13936,2017-03-07T20:19:51,37.5478255,-105.0930751,0.0,2.276,90.5,0.732,1.0,67.00245566,2280.46875,0.0,1.0,0.0,1143.0,0.0,65.5968778696,66.3126721763,209.785935884,0.0,0.0,1.38608119304,0.0724937862469,1.99444444444,1.94936708861,2.0,1.59493670886,1.88607594937,-0.0442494745558,-0.007517794408,0.12,2.52,1.0,0.0,2.0
13949,2017-03-07T20:20:04,37.5491819,-105.0974609,0.0,2.852,89.7376254611,0.976,1.0,72.98004653,3065.625,0.0,1.0,0.0,1126.06674001,0.0,67.0,68.0,209.785935884,0.0,0.0,1.38608119304,0.0724937862469,1.99444444444,1.94936708861,2.0,1.59493670886,1.88607594937,-0.0442494745558,-0.007517794408,0.12,2.52,1.0,0.0,1.0
13962,2017-03-07T20:20:17,37.550599,-105.1020182,0.0,2.3985,89.5,0.732,1.0,72.70042949,2463.28125,0.0,1.0,0.0,1143.0,0.0,65.5968778696,66.3126721763,209.785935884,0.0,0.0,1.38608119304,0.0724937862469,1.99444444444,1.94936708861,2.0,1.59493670886,1.88607594937,0.25121,0.07172,0.12,2.52,1.0,0.0,1.0
13975,2017-03-07T20:20:30,37.5519705,-105.1064692,0.0,0.2025,89.5,1.464,1.0,64.17521673,1742.96875,0.0,1.0,3.0,1126.06674001,0.0,65.5968778696,66.3126721763,209.785935884,0.0,0.0,1.0,0.0,1.99444444444,1.94936708861,2.0,1.59493670886,1.88607594937,-0.50248,-0.39484,0.12,2.52,1.0,0.0,2.0
13988,2017-03-07T20:20:43,37.5531445,-105.110204,0.0,1.9765,89.5,-0.732,1.0,56.97352462,1937.5,0.0,1.0,-3.0,1126.06674001,0.0,67.0,68.0,209.785935884,0.0,0.0,1.38608119304,0.0724937862469,1.99444444444,1.94936708861,2.0,1.59493670886,1.88607594937,-0.0442494745558,-0.007517794408,0.12,2.52,0.808110168684,0.00481273229772,0.784475364529
14001,2017-03-07T20:20:56,37.5536024,-105.1140603,0.0,1.8235,92.0,0.732,1.0,60.01202975,2042.1875,0.0,1.0,-1.5,1126.06674001,0.0,65.5968778696,66.3126721763,209.785935884,0.0,0.0,1.38608119304,0.0724937862469,1.99444444444,1.94936708861,2.0,1.59493670886,1.88607594937,-0.0442494745558,-0.007517794408,0.12,2.52,0.808110168684,0.00481273229772,0.784475364529
14014,2017-03-07T20:21:09,37.5537326,-105.1181445,0.0,2.214,90.0,0.976,1.0,62.0749821,2242.1875,0.0,1.0,-1.5,1144.0,0.0,65.5968778696,66.3126721763,209.785935884,0.0,0.0,1.38608119304,0.0724937862469,1.99444444444,1.94936708861,2.0,1.59493670886,1.88607594937,-0.0442494745558,-0.007517794408,0.12,2.52,1.0,0.0,1.0
14027,2017-03-07T20:21:22,37.5541385,-105.1223915,0.0,2.485,88.5,2.684,1.0,65.71000358,2757.03125,0.0,1.0,6.0,1126.06674001,0.0,67.0,68.0,209.785935884,0.0,0.0,1.38608119304,0.0724937862469,1.99444444444,1.94936708861,2.0,1.59493670886,1.88607594937,0.32299,-0.5743,0.12,2.52,1.0,0.0,1.0
14040,2017-03-07T20:21:35,37.5556901,-105.1264388,0.0,2.891,89.0,1.464,1.0,70.18387616,2942.96875,0.0,1.0,1.5,1126.06674001,0.0,65.5968778696,66.3126721763,209.785935884,0.0,0.0,1.0,0.0,1.99444444444,1.94936708861,2.0,1.59493670886,1.88607594937,0.39477,-0.43074,0.12,2.52,1.0,0.0,1.0
14053,2017-03-07T20:21:48,37.557513,-105.1306944,0.0,2.3985,90.0,0.976,1.0,72.63207866,2464.84375,0.0,1.0,0.0,1145.0,0.0,65.5968778696,66.3126721763,209.785935884,0.0,0.0,1.38608119304,0.0724937862469,1.99444444444,1.94936708861,2.0,1.59493670886,1.88607594937,0.2512,-0.03595,0.12,2.52,2.0,0.0,1.0
14066,2017-03-07T20:22:01,37.5593555,-105.1350109,0.0,1.3505,89.7376254611,0.976,1.0,71.61924362,2265.625,0.0,1.0,1.5,1126.06674001,0.0,65.5968778696,66.3126721763,209.785935884,0.0,0.0,1.38608119304,0.0724937862469,1.99444444444,1.94936708861,2.0,1.59493670886,1.88607594937,-0.0442494745558,-0.007517794408,0.12,2.52,0.808110168684,0.00481273229772,0.784475364529
14079,2017-03-07T20:22:14,37.5610004,-105.138865,0.0,1.736,90.5,0.976,1.0,58.33432753,1979.6875,0.0,1.0,1.5,1145.0,0.0,67.0,68.0,209.785935884,0.0,0.0,1.38608119304,0.0724937862469,1.99444444444,1.94936708861,2.0,1.59493670886,1.88607594937,0.14353,-0.07184,0.12,2.52,1.0,0.0,1.0
14092,2017-03-07T20:22:27,37.5624197,-105.1421832,0.0,3.5485,90.0,0.488,1.0,54.97892309,2802.34375,0.0,1.0,-1.5,1126.06674001,0.0,65.5968778696,66.3126721763,209.785935884,0.0,0.0,1.0,0.0,1.99444444444,1.94936708861,2.0,1.59493670886,1.88607594937,-0.0442494745558,-0.007517794408,0.12,2.52,1.0,0.0,1.0
14105,2017-03-07T20:22:40,37.5639909,-105.1458637,0.0,1.676,90.0,0.732,1.0,68.05257297,2307.03125,0.0,1.0,0.0,1146.0,0.0,65.5968778696,66.3126721763,209.785935884,0.0,0.0,1.38608119304,0.0724937862469,1.99444444444,1.94936708861,2.0,1.59493670886,1.88607594937,-0.0442494745558,-0.007517794408,0.12,2.52,1.0,0.0,1.0
14118,2017-03-07T20:22:53,37.5656597,-105.1497917,0.0,2.5615,91.0,1.708,1.0,67.70460511,2840.625,0.0,1.0,1.5,1126.06674001,0.0,65.5968778696,66.3126721763,209.785935884,0.0,0.0,1.38608119304,0.0724937862469,1.99444444444,1.94936708861,2.0,1.59493670886,1.88607594937,-0.0442494745558,-0.007517794408,0.12,2.52,1.0,0.0,1.0
14131,2017-03-07T20:23:06,37.567424,-105.1538845,0.0,1.545,89.5,0.244,1.0,69.69299292,1892.96875,0.0,1.0,0.0,1146.0,0.0,67.0,68.0,209.785935884,0.0,0.0,1.38608119304,0.0724937862469,1.99444444444,1.94936708861,2.0,1.59493670886,1.88607594937,-0.03592,0.10762,0.12,2.52,1.0,0.0,1.0
14144,2017-03-07T20:23:19,37.569197,-105.1580577,0.0,1.9965,89.0,0.976,1.0,69.90425913,2368.75,0.0,1.0,1.5,1146.0,0.0,65.5968778696,66.3126721763,209.785935884,0.0,0.0,1.38608119304,0.0724937862469,1.99444444444,1.94936708861,2.0,1.59493670886,1.88607594937,0.14353,-0.32306,0.12,2.52,2.0,0.0,1.0
14157,2017-03-07T20:23:32,37.5709093,-105.1620443,0.0,1.678,88.0,0.732,1.0,64.24356757,2185.9375,0.0,1.0,1.5,1126.06674001,0.0,65.5968778696,66.3126721763,129.0,0.0,0.0,1.38608119304,0.0724937862469,1.99444444444,1.94936708861,2.0,1.59493670886,1.88607594937,0.21531,-0.07183,0.12,2.52,1.0,0.0,1.0
14170,2017-03-07T20:23:45,37.5724783,-105.1657357,0.0,1.156,88.0,0.732,1.0,59.34716257,2011.71875,0.0,1.0,1.5,1126.06674001,0.0,65.5968778696,66.3126721763,209.785935884,0.0,0.0,1.38608119304,0.0724937862469,1.99444444444,1.94936708861,2.0,1.59493670886,1.88607594937,-0.0442494745558,-0.007517794408,0.12,2.52,1.0,0.0,1.0
14183,2017-03-07T20:23:58,37.5741667,-105.1692209,0.0,2.266,88.5,2.196,1.0,57.42712559,2409.375,0.0,1.0,4.5,1126.06674001,0.0,65.5968778696,66.3126721763,209.785935884,0.0,0.0,1.38608119304,0.0724937862469,1.99444444444,1.94936708861,2.0,1.59493670886,1.88607594937,-0.0442494745558,-0.007517794408,0.12,2.52,1.0,0.0,1.0
14196,2017-03-07T20:24:11,37.576671,-105.1717947,0.0,2.479,91.0,0.732,1.0,65.49873737,2742.96875,0.02,1.0,0.0,1147.0,0.0,67.0,67.0,209.785935884,0.0,0.0,1.38608119304,0.0724937862469,1.99444444444,1.94936708861,2.0,1.59493670886,1.88607594937,-0.0442494745558,-0.007517794408,0.12,2.52,1.0,0.0,1.0
14209,2017-03-07T20:24:24,37.5796549,-105.1743424,0.0,2.07,91.0,0.732,1.0,69.45065816,2355.46875,0.0,1.0,0.0,1126.06674001,0.0,65.5968778696,66.3126721763,209.785935884,0.0,0.0,1.38608119304,0.0724937862469,1.99444444444,1.94936708861,2.0,1.59493670886,1.88607594937,-0.0442494745558,-0.007517794408,0.12,2.52,1.0,0.0,1.0
14222,2017-03-07T20:24:37,37.5827713,-105.1770117,0.0,2.9685,90.0,1.464,1.0,71.16564265,2980.46875,0.0,1.0,1.5,1148.0,0.0,65.5968778696,66.3126721763,209.785935884,0.0,0.0,1.38608119304,0.0724937862469,1.99444444444,1.94936708861,2.0,1.59493670886,1.88607594937,-0.0442494745558,-0.007517794408,0.12,2.52,0.808110168684,0.00481273229772,0.784475364529
14235,2017-03-07T20:24:50,37.5858876,-105.1794661,0.0,2.498,89.5,0.976,1.0,66.26923765,2740.625,0.0,1.0,1.5,1126.06674001,0.0,65.5968778696,66.3126721763,209.785935884,0.0,0.0,1.38608119304,0.0724937862469,1.99444444444,1.94936708861,2.0,1.59493670886,1.88607594937,0.2512,-0.21538,0.12,2.52,1.0,0.0,1.0
14248,2017-03-07T20:25:03,37.5889453,-105.1813216,0.0,2.304,89.5,0.488,1.0,61.16778016,2560.9375,0.0,1.0,-1.5,1148.0,0.0,65.5968778696,66.3126721763,209.785935884,0.0,0.0,1.38608119304,0.0724937862469,1.99444444444,1.94936708861,2.0,1.59493670886,1.88607594937,-0.0442494745558,-0.007517794408,0.12,2.52,1.0,0.0,1.0
14261,2017-03-07T20:25:16,37.5917947,-105.1832422,0.0,2.8445,89.5,1.464,1.0,61.79536507,2592.96875,0.0,1.0,0.0,1148.0,0.0,65.5968778696,66.3126721763,209.785935884,0.0,0.0,1.0,0.0,1.99444444444,1.94936708861,2.0,1.59493670886,1.88607594937,-0.0442494745558,-0.007517794408,0.12,2.52,1.0,0.0,1.0
14274,2017-03-07T20:25:29,37.5946875,-105.1850456,0.0,3.059,90.0,2.684,1.0,62.00663127,2602.34375,0.0,1.0,6.0,1149.0,0.0,67.0,67.0,209.785935884,0.0,0.0,1.38608119304,0.0724937862469,1.99444444444,1.94936708861,2.0,1.59493670886,1.88607594937,0.68188,-0.46661,0.12,2.52,2.0,0.0,1.0
14287,2017-03-07T20:25:42,37.5979666,-105.1848872,0.0,2.4855,90.0,-1.952,1.0,59.14211008,2592.96875,0.0,1.0,-6.0,1126.06674001,0.0,65.5968778696,66.3126721763,209.785935884,0.0,0.0,1.38608119304,0.0724937862469,1.99444444444,1.94936708861,2.0,1.59493670886,1.88607594937,-0.0442494745558,-0.007517794408,0.12,2.52,1.0,0.0,1.0
14300,2017-03-07T20:25:55,37.6009418,-105.185395,0.0,2.754,88.5,3.904,1.0,63.05674859,3202.34375,0.0,1.0,10.5,1126.06674001,0.0,65.5968778696,66.3126721763,209.785935884,0.0,0.0,1.38608119304,0.0724937862469,1.99444444444,1.94936708861,2.0,1.59493670886,1.88607594937,-0.0442494745558,-0.007517794408,0.12,2.52,1.0,0.0,1.0
14313,2017-03-07T20:26:08,37.6040473,-105.183954,0.0,2.23,89.5,0.244,1.0,62.95111549,2142.1875,0.0,1.0,0.0,1149.0,0.0,65.5968778696,66.3126721763,209.785935884,0.0,0.0,1.0,0.0,1.99444444444,1.94936708861,2.0,1.59493670886,1.88607594937,0.39476,0.28709,0.12,2.52,1.0,0.0,1.0
14326,2017-03-07T20:26:21,37.6071636,-105.182513,0.0,2.627,89.5,-1.952,1.0,62.98218405,3193.75,0.0,1.0,-7.5,1150.0,0.0,67.0,67.0,126.0,0.0,0.0,1.38608119304,0.0724937862469,1.99444444444,1.94936708861,2.0,1.59493670886,1.88607594937,0.53832,0.82543,0.12,2.52,1.0,0.0,1.0
14339,2017-03-07T20:26:34,37.6102148,-105.1839909,0.0,4.6165,91.5,-2.196,1.0,63.08781715,3510.9375,0.0,1.0,-7.5,1126.06674001,0.0,65.5968778696,66.3126721763,209.785935884,0.0,0.0,1.38608119304,0.0724937862469,1.99444444444,1.94936708861,2.0,1.59493670886,1.88607594937,-0.0442494745558,-0.007517794408,0.12,2.52,1.0,0.0,1.0
14352,2017-03-07T20:26:47,37.6122222,-105.1874089,0.0,2.0485,90.0,1.952,1.0,63.47306729,3221.09375,0.0,1.0,3.0,1150.0,0.0,65.5968778696,66.3126721763,209.785935884,0.0,0.0,1.38608119304,0.0724937862469,1.99444444444,1.94936708861,2.0,1.59493670886,1.88607594937,0.14353,-0.28717,0.12,2.52,1.0,0.0,1.0
14365,2017-03-07T20:27:00,37.6146289,-105.1903754,0.0,1.1525,91.0,1.952,1.0,65.92126978,1792.96875,0.0,1.0,6.0,1150.0,0.0,65.5968778696,66.3126721763,209.785935884,0.0,0.0,1.0,0.0,1.99444444444,1.94936708861,2.0,1.59493670886,1.88607594937,-0.07181,-0.57428,0.12,2.52,2.0,0.0,1.0
14378,2017-03-07T20:27:13,37.6172635,-105.1931163,0.0,0.0,90.5,-2.44,1.0,62.80820011,1416.40625,0.0,1.0,-7.5,1126.06674001,0.0,65.5968778696,66.3126721763,125.0,0.0,0.0,1.38608119304,0.0724937862469,1.99444444444,1.94936708861,2.0,1.59493670886,1.88607594937,-0.0442494745558,-0.007517794408,0.12,2.52,0.808110168684,0.00481273229772,0.784475364529
14391,2017-03-07T20:27:26,37.6175499,-105.1973112,0.0,0.0,89.7376254611,-1.708,1.0,66.54885469,1503.90625,0.0,1.0,-7.5,1151.0,0.0,65.5968778696,66.3126721763,209.785935884,0.0,0.0,1.38608119304,0.0724937862469,1.99444444444,1.94936708861,2.0,1.59493670886,1.88607594937,-0.68194,1.11254,0.12,2.52,1.0,0.0,1.0
14404,2017-03-07T20:27:39,37.6155078,-105.2010004,0.0,0.0,86.0,0.732,1.0,66.02690289,1765.625,0.0,1.0,0.0,1151.0,0.0,65.5968778696,66.3126721763,209.785935884,0.0,0.0,1.38608119304,0.0724937862469,1.99444444444,1.94936708861,2.0,1.59493670886,1.88607594937,-0.0442494745558,-0.007517794408,0.12,2.52,0.808110168684,0.00481273229772,0.784475364529
14417,2017-03-07T20:27:52,37.6133659,-105.2043945,0.0,0.2995,83.0,0.976,1.0,60.18601368,2046.875,0.0,1.0,1.5,1151.0,0.0,65.5968778696,66.3126721763,209.785935884,0.0,0.0,1.38608119304,0.0724937862469,1.99444444444,1.94936708861,2.0,1.59493670886,1.88607594937,-0.21537,0.07173,0.12,2.52,1.0,0.0,1.0
14430,2017-03-07T20:28:05,37.6116276,-105.2079622,0.0,0.0,86.5,2.196,1.0,63.01946632,1412.5,0.0,1.0,4.5,1151.0,0.0,65.5968778696,66.3126721763,209.785935884,0.0,0.0,1.38608119304,0.0724937862469,1.99444444444,1.94936708861,2.0,1.59493670886,1.88607594937,-0.0442494745558,-0.007517794408,0.12,2.52,1.0,0.0,1.0
14443,2017-03-07T20:28:18,37.6110677,-105.2120964,0.0,0.507,88.5,0.244,1.0,62.24896604,1425.78125,0.0,1.0,0.0,1152.0,0.0,67.0,67.0,209.785935884,0.0,0.0,1.38608119304,0.0724937862469,1.99444444444,1.94936708861,2.0,1.59493670886,1.88607594937,-0.21537,0.03584,0.12,2.52,1.0,0.0,1.0
14456,2017-03-07T20:28:31,37.6101823,-105.2162413,0.0,0.0,90.5,-0.244,1.0,63.05674859,1413.28125,0.0,1.0,-1.5,1152.0,0.0,65.5968778696,66.3126721763,125.0,0.0,0.0,1.38608119304,0.0724937862469,1.99444444444,1.94936708861,2.0,1.59493670886,1.88607594937,-0.50249,0.32296,0.12,2.52,1.0,0.0,1.0
14469,2017-03-07T20:28:44,37.6086697,-105.2198828,0.0,1.433,91.0,0.488,1.0,61.90099817,1762.5,0.0,1.0,0.0,1152.0,0.0,65.5968778696,66.3126721763,209.785935884,0.0,0.0,1.38608119304,0.0724937862469,1.99444444444,1.94936708861,2.0,1.59493670886,1.88607594937,0.03586,0.25118,0.12,2.52,1.0,0.0,1.0
14482,2017-03-07T20:28:57,37.6070573,-105.2236372,0.0,0.765,91.0,1.22,1.0,63.92666826,1714.84375,0.0,1.0,1.5,1152.0,0.0,65.5968778696,66.3126721763,209.785935884,0.0,0.0,1.38608119304,0.0724937862469,1.99444444444,1.94936708861,2.0,1.59493670886,1.88607594937,-0.0442494745558,-0.007517794408,0.12,2.52,1.0,0.0,1.0
14495,2017-03-07T20:30:10,37.5952409,-105.242322,0.0,0.2925,91.0,0.488,1.0,67.73567367,1376.5625,0.0,1.0,0.0,1154.0,0.0,65.5968778696,66.3126721763,209.785935884,0.0,0.0,1.38608119304,0.0724937862469,1.99444444444,1.94936708861,2.0,1.59493670886,1.88607594937,-0.0442494745558,-0.007517794408,0.12,2.52,1.0,0.0,1.0
14508,2017-03-07T20:30:23,37.5923394,-105.2448481,0.0,0.2765,88.0,2.928,1.0,61.51574803,1292.96875,0.0,1.0,7.5,1154.0,0.0,67.0,66.0,209.785935884,0.0,0.0,1.38608119304,0.0724937862469,1.99444444444,1.94936708861,2.0,1.59493670886,1.88607594937,-0.86139,-0.82552,0.12,2.52,1.0,0.0,1.0
14521,2017-03-07T20:30:36,37.5903668,-105.2476736,0.0,0.834,88.0,3.416,1.0,55.8177742,1280.46875,0.0,1.0,7.5,1154.0,0.0,65.5968778696,66.3126721763,125.0,0.0,0.0,1.38608119304,0.0724937862469,1.99444444444,1.94936708861,2.0,1.59493670886,1.88607594937,-0.14359,-0.78963,0.12,2.52,1.0,0.0,1.0
14534,2017-03-07T20:30:49,37.5895833,-105.251697,0.0,0.2755,90.0,-0.244,1.0,63.68433349,1314.84375,0.0,1.0,-1.5,1154.0,0.0,65.5968778696,66.3126721763,209.785935884,0.0,0.0,1.38608119304,0.0724937862469,1.99444444444,1.94936708861,2.0,1.59493670886,1.88607594937,-0.71783,0.28707,0.12,2.52,0.808110168684,0.00481273229772,0.784475364529
14547,2017-03-07T20:31:02,37.5883963,-105.2555577,0.0,0.785,91.0,0.244,1.0,61.7580828,1406.25,0.0,1.0,0.0,1155.0,0.0,65.5968778696,66.3126721763,209.785935884,0.0,0.0,1.0,0.0,1.99444444444,1.94936708861,2.0,1.59493670886,1.88607594937,-0.21537,-0.10772,0.12,2.52,0.808110168684,0.00481273229772,0.784475364529
14560,2017-03-07T20:31:15,37.5866341,-105.2592209,0.0,0.2765,92.0,0.976,1.0,63.12509942,1310.15625,0.0,1.0,0.0,1155.0,0.0,67.0,66.0,209.785935884,0.0,0.0,1.38608119304,0.0724937862469,1.99444444444,1.94936708861,2.0,1.59493670886,1.88607594937,-0.50249,-0.03594,0.12,2.52,1.0,0.0,1.0
14573,2017-03-07T20:31:28,37.5845877,-105.2623806,0.0,0.2565,92.5,0.488,1.0,58.12306132,1148.4375,0.0,1.0,0.0,1155.0,0.0,65.5968778696,66.3126721763,209.785935884,0.0,0.0,1.38608119304,0.0724937862469,1.99444444444,1.94936708861,2.0,1.59493670886,1.88607594937,-0.43071,-0.07183,0.12,2.52,1.0,1.0,3.0
