,gpsDate,latitude,longitude,Power_Mode,Fuel_Consum,GD_Engine_Temp,Steering_Angle_Speed,Transmission_Type,Vehicle_Speed,Engine_Speed,Brake_Control_Volume,Radar_Cruise_State,Streering_Angle_Degree,Odometer_Reading,Hood_Courtesy,Passenger_AC_Value,Driver_AC_Value,Fuel_Gauge,Rear_Fog_Light,Front_Fog_Light,Lounge_Illum_Light,Front_Dome_Light,Slide_Roof,Passenger_Window_State,RR_Window_State,Driver_Window_State,RL_Window_State,AccelFB,AccelLR,Inlet_Switch_Indicator,AC_Blower_Level,WhilteLine_Left,LKA_Steering_Support,WhilteLine_Right
1143,2017-03-09T00:19:03,35.1171332,-111.0871593,0.0,1.416,90.0,0.732,1.0,75.25426509,1724.21875,0.0,1.0,0.0,1709.0,0.0,64.8112903226,71.614516129,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.0509007605877,-0.00681219533276,0.428571428571,2.78571428571,1.0,0.0,1.0
1146,2017-03-09T00:19:06,35.1173069,-111.0882791,0.0,0.473,90.0,0.732,1.0,75.00571661,1717.1875,0.0,1.0,1.5,1709.0,0.0,69.0,72.0,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.0509007605877,-0.00681219533276,0.428571428571,2.78571428571,1.0,0.0,1.0
1149,2017-03-09T00:19:09,35.1174761,-111.0893945,0.0,1.5355,90.0,0.732,1.0,76.12418476,2069.53125,0.0,1.0,1.5,1709.0,0.0,64.8112903226,71.614516129,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.0509007605877,-0.00681219533276,0.428571428571,2.78571428571,0.783505154639,0.00299301629531,0.790821416694
1152,2017-03-09T00:19:12,35.1176497,-111.090523,0.0,0.458,90.0,0.488,1.0,75.42824903,1710.15625,0.0,1.0,0.0,1709.0,0.0,64.8112903226,71.614516129,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.3948,0.17942,0.428571428571,2.78571428571,0.783505154639,0.00299301629531,0.790821416694
1155,2017-03-09T00:19:15,35.1178212,-111.0916385,0.0,0.0,89.5,0.244,1.0,72.45809473,1643.75,0.0,1.0,0.0,1709.0,0.0,64.8112903226,71.614516129,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.53836,0.07175,0.428571428571,2.78571428571,1.0,0.0,1.0
1158,2017-03-09T00:19:18,35.1179709,-111.0927083,0.0,0.461,89.5,-0.488,1.0,69.9415414,1602.34375,0.0,1.0,-1.5,1709.0,0.0,64.8112903226,71.614516129,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.35891,0.43065,0.428571428571,2.78571428571,1.0,0.0,1.0
1161,2017-03-09T00:19:21,35.1180707,-111.0937522,0.0,0.8845,89.0,-0.244,1.0,68.89142408,1570.3125,0.0,1.0,-1.5,1709.0,0.0,64.8112903226,71.614516129,191.0,0.0,0.0,1.0,0.0,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.0509007605877,-0.00681219533276,0.428571428571,2.78571428571,1.0,0.0,1.0
1164,2017-03-09T00:19:24,35.1181228,-111.0947852,0.0,0.6875,88.5,-0.244,1.0,68.36947228,1566.40625,0.0,1.0,-1.5,1709.0,0.0,64.8112903226,71.614516129,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.0509007605877,-0.00681219533276,0.428571428571,2.78571428571,1.0,0.0,1.0
1167,2017-03-09T00:19:27,35.1181315,-111.0958138,0.0,1.2775,88.5,-0.244,1.0,68.43782311,1570.3125,0.0,1.0,-3.0,1709.0,0.0,69.0,72.0,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,0.07177,0.17941,0.428571428571,2.78571428571,1.0,0.0,1.0
1170,2017-03-09T00:19:30,35.1180946,-111.0968424,0.0,0.944,88.5,-0.732,1.0,68.71744015,1569.53125,0.0,1.0,-3.0,1709.0,0.0,64.8112903226,71.614516129,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.07179,0.39475,0.428571428571,2.78571428571,1.0,0.0,2.0
1173,2017-03-09T00:19:33,35.1180078,-111.0978646,0.0,1.2475,89.0,0.0,1.0,69.27667422,1586.71875,0.0,1.0,-1.5,1709.0,0.0,69.0,72.0,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.0509007605877,-0.00681219533276,0.428571428571,2.78571428571,1.0,0.0,1.0
1176,2017-03-09T00:19:36,35.1178819,-111.0989019,0.0,1.235,89.0,-0.488,1.0,70.18387616,1605.46875,0.0,1.0,-3.0,1709.0,0.0,64.8112903226,71.614516129,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,0.03588,0.71776,0.428571428571,2.78571428571,1.0,0.0,1.0
1179,2017-03-09T00:19:39,35.1177322,-111.0999588,0.0,1.455,89.5,0.976,1.0,71.0910781,1631.25,0.0,1.0,1.5,1709.0,0.0,69.0,72.0,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.0509007605877,-0.00681219533276,0.428571428571,2.78571428571,1.0,0.0,1.0
1182,2017-03-09T00:19:42,35.1175825,-111.1010221,0.0,2.011,90.5,1.22,1.0,72.56372783,1974.21875,0.0,1.0,1.5,1709.0,0.0,64.8112903226,71.614516129,183.459731544,0.0,0.0,1.0,0.0,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.0509007605877,-0.00681219533276,0.428571428571,2.78571428571,1.0,0.0,1.0
1185,2017-03-09T00:19:45,35.1174327,-111.1021007,0.0,2.052,91.0,0.732,1.0,74.03016384,2014.84375,0.0,1.0,0.0,1710.0,0.0,64.8112903226,71.614516129,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.0509007605877,-0.00681219533276,0.428571428571,2.78571428571,1.0,0.0,1.0
1188,2017-03-09T00:19:48,35.1172786,-111.1032053,0.0,2.945,91.0,0.976,1.0,75.32261592,2571.875,0.0,1.0,0.0,1721.04318085,0.0,64.8112903226,71.614516129,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,0.323,0.10763,0.428571428571,2.78571428571,1.0,0.0,1.0
1191,2017-03-09T00:19:51,35.1171224,-111.1043316,0.0,2.275,91.5,0.976,1.0,76.75798338,2099.21875,0.0,1.0,0.0,1721.04318085,0.0,64.8112903226,71.614516129,191.0,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,0.17944,0.07174,0.428571428571,2.78571428571,1.0,0.0,1.0
1194,2017-03-09T00:19:54,35.1169618,-111.1054753,0.0,1.4665,90.7397239724,0.732,1.0,76.12418476,2067.1875,0.0,1.0,0.0,1710.0,0.0,69.0,72.0,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.07179,0.03585,0.428571428571,2.78571428571,1.0,0.0,1.0
1197,2017-03-09T00:19:57,35.1168034,-111.1066037,0.0,1.7615,91.0,1.708,1.0,76.16146703,2070.3125,0.0,1.0,3.0,1710.0,0.0,64.8112903226,71.614516129,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.0509007605877,-0.00681219533276,0.428571428571,2.78571428571,1.0,0.0,1.0
1200,2017-03-09T00:20:00,35.1166753,-111.1077409,0.0,1.874,90.5,1.464,1.0,76.33545097,2078.125,0.0,1.0,3.0,1710.0,0.0,69.0,72.0,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-1e-05,-0.39483,0.428571428571,2.78571428571,0.783505154639,0.00299301629531,0.790821416694
1203,2017-03-09T00:20:03,35.1166081,-111.1088845,0.0,1.499,90.7397239724,1.952,1.0,75.53388213,2052.34375,0.0,1.0,4.5,1710.0,0.0,64.8112903226,71.614516129,191.0,0.0,0.0,1.0,0.0,1.85714285714,2.0,2.0,1.67826086957,2.0,0.10766,-0.64606,0.428571428571,2.78571428571,1.0,0.0,1.0
1206,2017-03-09T00:20:06,35.1165929,-111.110013,0.0,1.21,90.5,2.196,1.0,74.27249861,2021.875,0.0,1.0,4.5,1721.04318085,0.0,69.0,72.0,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.0509007605877,-0.00681219533276,0.428571428571,2.78571428571,1.0,0.0,1.0
1209,2017-03-09T00:20:09,35.1166319,-111.1111263,0.0,0.141,90.7397239724,1.22,1.0,71.02272727,1928.90625,0.0,1.0,3.0,1721.04318085,0.0,64.8112903226,71.614516129,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.50247,-0.28715,0.428571428571,2.78571428571,1.0,0.0,1.0
1212,2017-03-09T00:20:12,35.1167122,-111.1121875,0.0,0.78,90.0,0.976,1.0,68.61180705,1864.0625,0.0,1.0,1.5,1721.04318085,0.0,69.0,72.0,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.28713,0.14353,0.428571428571,2.78571428571,1.0,0.0,1.0
1215,2017-03-09T00:20:15,35.1168099,-111.1132096,0.0,1.419,89.5,0.488,1.0,67.9096576,1841.40625,0.0,1.0,0.0,1721.04318085,0.0,64.8112903226,71.614516129,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,0.21533,0.50243,0.428571428571,2.78571428571,1.0,0.0,1.0
1218,2017-03-09T00:20:18,35.1169032,-111.1142253,0.0,1.636,89.5,1.464,1.0,67.87858904,1840.625,0.0,1.0,1.5,1710.0,0.0,69.0,72.0,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,0.25122,-0.1077,0.428571428571,2.78571428571,0.0,0.0,0.0
1221,2017-03-09T00:20:21,35.1169965,-111.1152387,0.0,1.5135,89.5,0.976,1.0,68.15820608,1855.46875,0.0,1.0,0.0,1710.0,0.0,64.8112903226,71.614516129,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.0509007605877,-0.00681219533276,0.428571428571,2.78571428571,0.783505154639,0.00299301629531,0.790821416694
1224,2017-03-09T00:20:24,35.117092,-111.1162565,0.0,2.746,89.5,0.244,1.0,69.34502505,2352.34375,0.0,1.0,-1.5,1710.0,0.0,69.0,72.0,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,0.50245,0.35887,0.428571428571,2.78571428571,0.783505154639,0.00299301629531,0.790821416694
1227,2017-03-09T00:20:27,35.1171897,-111.1172982,0.0,2.3935,89.5,0.732,1.0,71.44525968,2439.0625,0.0,1.0,0.0,1710.0,0.0,64.8112903226,71.614516129,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,0.39478,0.10763,0.428571428571,2.78571428571,0.0,0.0,0.0
1230,2017-03-09T00:20:30,35.1172873,-111.1183659,0.0,2.226,89.5,0.488,1.0,72.9116957,2473.4375,0.0,1.0,0.0,1721.04318085,0.0,64.8112903226,71.614516129,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.0509007605877,-0.00681219533276,0.428571428571,2.78571428571,0.783505154639,0.00299301629531,0.790821416694
1233,2017-03-09T00:20:33,35.1173806,-111.1194531,0.0,2.01,89.0,0.976,1.0,73.68219598,2503.125,0.0,1.0,1.5,1710.0,0.0,64.8112903226,71.614516129,190.0,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,0.17944,0.10763,0.428571428571,2.78571428571,0.783505154639,0.00299301629531,0.790821416694
1236,2017-03-09T00:20:36,35.1174848,-111.1205534,0.0,1.55,89.5,0.976,1.0,72.76878032,2478.125,0.0,1.0,0.0,1711.0,0.0,64.8112903226,71.614516129,183.459731544,0.0,0.0,1.0,0.0,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.0509007605877,-0.00681219533276,0.428571428571,2.78571428571,0.783505154639,0.00299301629531,0.790821416694
1239,2017-03-09T00:20:39,35.1175911,-111.1216428,0.0,1.7795,89.5,0.732,1.0,72.94276426,2471.875,0.0,1.0,0.0,1721.04318085,0.0,64.8112903226,71.614516129,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,0.10766,0.25119,0.428571428571,2.78571428571,0.0,0.0,0.0
1242,2017-03-09T00:20:42,35.1176888,-111.1227387,0.0,1.5755,89.5,0.976,1.0,72.70042949,2467.96875,0.0,1.0,0.0,1721.04318085,0.0,64.8112903226,71.614516129,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.0509007605877,-0.00681219533276,0.428571428571,2.78571428571,0.0,0.0,0.0
1245,2017-03-09T00:20:45,35.1177908,-111.1238281,0.0,1.765,89.5,0.976,1.0,73.15403046,2491.40625,0.0,1.0,0.0,1721.04318085,0.0,64.8112903226,71.614516129,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,0.25122,0.10763,0.428571428571,2.78571428571,0.0,0.0,0.0
1248,2017-03-09T00:20:48,35.1178906,-111.124924,0.0,1.574,89.5,0.976,1.0,73.6449137,2001.5625,0.0,1.0,0.0,1721.04318085,0.0,64.8112903226,71.614516129,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,0.03588,0.2153,0.428571428571,2.78571428571,0.0,0.0,0.0
1251,2017-03-09T00:20:51,35.1179905,-111.1260178,0.0,1.0805,89.5,0.488,1.0,72.70042949,1665.625,0.0,1.0,0.0,1721.04318085,0.0,64.8112903226,71.614516129,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-1e-05,0.2153,0.428571428571,2.78571428571,0.0,0.0,0.0
1254,2017-03-09T00:20:54,35.1180903,-111.1271072,0.0,1.368,90.0,0.732,1.0,72.66314722,1657.8125,0.0,1.0,0.0,1721.04318085,0.0,64.8112903226,71.614516129,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.0509007605877,-0.00681219533276,0.428571428571,2.78571428571,0.0,0.0,0.0
1257,2017-03-09T00:20:57,35.1181901,-111.1281966,0.0,1.587,90.5,0.732,1.0,73.4336475,1677.34375,0.0,1.0,0.0,1721.04318085,0.0,64.8112903226,71.614516129,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,0.07177,0.2153,0.428571428571,2.78571428571,0.0,0.0,0.0
1260,2017-03-09T00:21:00,35.1182943,-111.1292947,0.0,1.3385,91.0,0.732,1.0,73.6449137,1685.15625,0.0,1.0,0.0,1721.04318085,0.0,64.8112903226,71.614516129,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.0509007605877,-0.00681219533276,0.428571428571,2.78571428571,0.0,0.0,0.0
1263,2017-03-09T00:21:03,35.1183941,-111.1303971,0.0,1.5855,91.5,0.732,1.0,74.58939792,1708.59375,0.0,1.0,0.0,1721.04318085,0.0,64.8112903226,71.614516129,190.0,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,0.10766,0.17941,0.428571428571,2.78571428571,0.0,0.0,0.0
1266,2017-03-09T00:21:06,35.1184961,-111.1315191,0.0,1.4535,91.5,0.732,1.0,75.56495069,1728.90625,0.0,1.0,0.0,1721.04318085,0.0,64.8112903226,71.614516129,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.0509007605877,-0.00681219533276,0.428571428571,2.78571428571,0.0,0.0,0.0
1269,2017-03-09T00:21:09,35.1186003,-111.1326497,0.0,1.4125,91.5,0.976,1.0,76.12418476,1734.375,0.0,1.0,1.5,1721.04318085,0.0,64.8112903226,71.614516129,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-1e-05,-0.10771,0.428571428571,2.78571428571,0.783505154639,0.00299301629531,0.790821416694
1272,2017-03-09T00:21:12,35.1187109,-111.1337891,0.0,1.1615,91.5,0.732,1.0,76.33545097,1740.625,0.0,1.0,0.0,1721.04318085,0.0,64.8112903226,71.614516129,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.0509007605877,-0.00681219533276,0.428571428571,2.78571428571,0.783505154639,0.00299301629531,0.790821416694
1275,2017-03-09T00:21:15,35.1188194,-111.1349349,0.0,1.1625,91.0,0.732,1.0,76.44108407,1750.0,0.0,1.0,0.0,1711.0,0.0,64.8112903226,71.614516129,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.07179,0.17941,0.428571428571,2.78571428571,0.783505154639,0.00299301629531,0.790821416694
1278,2017-03-09T00:21:18,35.1189236,-111.1360807,0.0,1.3125,91.0,0.976,1.0,76.82633421,1757.03125,0.0,1.0,0.0,1711.0,0.0,64.8112903226,71.614516129,183.459731544,0.0,0.0,1.0,0.0,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.0509007605877,-0.00681219533276,0.428571428571,2.78571428571,0.0,0.0,0.0
1281,2017-03-09T00:21:21,35.1190256,-111.1372331,0.0,0.8785,90.5,0.976,1.0,76.82633421,1757.03125,0.0,1.0,1.5,1711.0,0.0,64.8112903226,71.614516129,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.21535,-0.07183,0.428571428571,2.78571428571,0.783505154639,0.00299301629531,0.790821416694
1284,2017-03-09T00:21:24,35.1191341,-111.1383832,0.0,0.3005,90.5,0.732,1.0,74.93736578,1730.46875,0.0,1.0,1.5,1712.0,0.0,64.8112903226,71.614516129,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.50247,0.10762,0.428571428571,2.78571428571,0.0,0.0,0.0
1287,2017-03-09T00:21:27,35.1192405,-111.1395117,0.0,1.1785,90.0,0.976,1.0,74.24143005,1696.09375,0.0,1.0,1.5,1712.0,0.0,64.8112903226,71.614516129,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.07179,-0.07183,0.428571428571,2.78571428571,0.783505154639,0.00299301629531,0.790821416694
1290,2017-03-09T00:21:30,35.119349,-111.140625,0.0,0.6865,90.0,0.488,1.0,73.96181301,1690.625,0.0,1.0,0.0,1712.0,0.0,64.8112903226,71.614516129,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.32302,0.1794,0.428571428571,2.78571428571,0.783505154639,0.00299301629531,0.790821416694
1293,2017-03-09T00:21:33,35.1194488,-111.1417296,0.0,0.895,90.0,0.732,1.0,72.52644556,1654.6875,0.0,1.0,1.5,1712.0,0.0,64.8112903226,71.614516129,190.0,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.17946,0.03584,0.428571428571,2.78571428571,0.0,0.0,0.0
1296,2017-03-09T00:21:36,35.1195508,-111.1428147,0.0,0.9855,89.5,0.976,1.0,72.00449376,1644.53125,0.0,1.0,1.5,1721.04318085,0.0,64.8112903226,71.614516129,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.0509007605877,-0.00681219533276,0.428571428571,2.78571428571,0.0,0.0,0.0
1299,2017-03-09T00:21:39,35.1196528,-111.1438932,0.0,1.3565,89.5,0.732,1.0,72.48916329,1657.03125,0.0,1.0,0.0,1721.04318085,0.0,69.0,72.0,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.0509007605877,-0.00681219533276,0.428571428571,2.78571428571,0.0,0.0,0.0
1302,2017-03-09T00:21:42,35.1197526,-111.1449826,0.0,0.688,89.5,0.732,1.0,72.56372783,1640.625,0.0,1.0,1.5,1721.04318085,0.0,64.8112903226,71.614516129,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.17946,0.10762,0.428571428571,2.78571428571,0.783505154639,0.00299301629531,0.790821416694
1305,2017-03-09T00:21:45,35.1198546,-111.146072,0.0,1.147,89.5,0.976,1.0,72.42081246,1658.59375,0.0,1.0,0.0,1721.04318085,0.0,69.0,72.0,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.07179,-0.03594,0.428571428571,2.78571428571,0.0,0.0,0.0
1308,2017-03-09T00:21:48,35.1199588,-111.1471571,0.0,1.1115,89.5,0.488,1.0,72.70042949,1664.0625,0.0,1.0,0.0,1721.04318085,0.0,64.8112903226,71.614516129,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.0509007605877,-0.00681219533276,0.428571428571,2.78571428571,0.0,0.0,0.0
1311,2017-03-09T00:21:51,35.1200586,-111.1482465,0.0,0.962,89.5,0.732,1.0,72.70042949,1663.28125,0.0,1.0,0.0,1712.0,0.0,69.0,72.0,183.459731544,0.0,0.0,1.0,0.0,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.0509007605877,-0.00681219533276,0.428571428571,2.78571428571,0.783505154639,0.00299301629531,0.790821416694
1314,2017-03-09T00:21:54,35.1201606,-111.1493359,0.0,0.973,90.0,0.976,1.0,72.00449376,1648.4375,0.0,1.0,0.0,1712.0,0.0,64.8112903226,71.614516129,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.10768,-5e-05,0.428571428571,2.78571428571,0.783505154639,0.00299301629531,0.790821416694
1317,2017-03-09T00:21:57,35.1202626,-111.1504145,0.0,0.0,89.5,0.488,1.0,70.28950927,1598.4375,0.0,1.0,0.0,1712.0,0.0,64.8112903226,71.614516129,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.32302,0.1794,0.428571428571,2.78571428571,0.0,0.0,0.0
1320,2017-03-09T00:22:00,35.1203624,-111.151467,0.0,1.1465,89.5,1.464,1.0,69.45065816,1589.0625,0.0,1.0,1.5,1712.0,0.0,64.8112903226,71.614516129,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.0509007605877,-0.00681219533276,0.428571428571,2.78571428571,0.0,0.0,0.0
1323,2017-03-09T00:22:03,35.1204774,-111.1525087,0.0,1.2815,89.5,0.976,1.0,69.55629126,1592.1875,0.0,1.0,1.5,1712.0,0.0,64.8112903226,71.614516129,189.0,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,0.14355,-0.07183,0.428571428571,2.78571428571,0.0,0.0,0.0
1326,2017-03-09T00:22:06,35.1206055,-111.1535503,0.0,1.3945,89.5,0.976,1.0,69.8359083,1598.4375,0.0,1.0,1.5,1721.04318085,0.0,64.8112903226,71.614516129,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.0509007605877,-0.00681219533276,0.428571428571,2.78571428571,0.0,0.0,0.0
1329,2017-03-09T00:22:09,35.1207465,-111.1545964,0.0,2.3265,89.5,0.732,1.0,70.91709417,2412.5,0.0,1.0,1.5,1712.0,0.0,64.8112903226,71.614516129,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-1e-05,-0.03594,0.428571428571,2.78571428571,0.0,0.0,0.0
1332,2017-03-09T00:22:12,35.1208919,-111.1556467,0.0,1.3925,89.0,0.976,1.0,70.00989223,1696.875,0.0,1.0,1.5,1713.0,0.0,64.8112903226,71.614516129,183.459731544,0.0,0.0,1.0,0.0,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.0509007605877,-0.00681219533276,0.428571428571,2.78571428571,0.0,0.0,0.0
1335,2017-03-09T00:22:15,35.1210547,-111.156684,0.0,1.2655,89.0,0.976,1.0,69.79862602,1597.65625,0.0,1.0,1.5,1713.0,0.0,64.8112903226,71.614516129,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,0.10766,-0.14361,0.428571428571,2.78571428571,0.0,0.0,0.0
1338,2017-03-09T00:22:18,35.1212348,-111.1577105,0.0,1.3825,90.7397239724,0.976,1.0,69.76755746,1593.75,0.0,1.0,1.5,1713.0,0.0,64.8112903226,71.614516129,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,0.07177,0.07174,0.428571428571,2.78571428571,0.0,0.0,0.0
1341,2017-03-09T00:22:21,35.1214258,-111.1587348,0.0,1.1425,89.5,0.976,1.0,69.20832339,1580.46875,0.0,1.0,1.5,1713.0,0.0,64.8112903226,71.614516129,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.0509007605877,-0.00681219533276,0.428571428571,2.78571428571,0.783505154639,0.00299301629531,0.790821416694
1344,2017-03-09T00:22:24,35.1216189,-111.1597396,0.0,0.5585,90.0,0.732,1.0,65.53601965,1500.0,0.0,1.0,1.5,1713.0,0.0,64.8112903226,71.614516129,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.0509007605877,-0.00681219533276,0.428571428571,2.78571428571,0.783505154639,0.00299301629531,0.790821416694
1347,2017-03-09T00:22:27,35.1218099,-111.1606966,0.0,1.2725,90.5,0.732,1.0,63.15616798,2647.65625,0.0,1.0,1.5,1713.0,0.0,64.8112903226,71.614516129,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-1e-05,-0.03593,0.428571428571,2.78571428571,0.783505154639,0.00299301629531,0.790821416694
1350,2017-03-09T00:22:30,35.1220074,-111.1616146,0.0,1.603,90.0,1.22,1.0,62.59693391,2128.125,0.0,1.0,1.5,1713.0,0.0,64.8112903226,71.614516129,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,0.25122,-0.07182,0.428571428571,2.78571428571,0.0,0.0,0.0
1353,2017-03-09T00:22:33,35.1222157,-111.162526,0.0,2.214,90.0,1.22,1.0,64.17521673,2183.59375,0.0,1.0,1.5,1713.0,0.0,64.8112903226,71.614516129,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,0.43067,-0.03593,0.428571428571,2.78571428571,0.0,0.0,0.0
